ASV	19G	23G	27G	1G	5G	10G	13G	17G	21G	25G	30G	B1	B3	B5	B8
c42c9e6043ae80549ee9150c242449c5	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
71b086194722c27c67a751ded358c95a	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
35ff9a02005f99eca3c5ded341824985	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0
b4bc755280e0f4664d84e272731ce560	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
85eb411e26235483f1aa477f75db8fbd	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
978028d9fbd6d92de435f7f95f6a0287	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
6a33b440738044f7e388f65db6782948	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
6917d8a41251e88730d6899caebf8466	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
198d37ae00a27ab755d77a076acbbfcb	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
cc5656571bf8064d0ed9f6acf04b0b0b	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
1ba8826f2e850d21f3d2936bfb1d0ed2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
768b13e381d237906dc894e51a6e576a	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
4e7cd526a6b465f799e2fe2f6615f0ab	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
183ba3c81f69a52d8ce71570e2473fa1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
b55966bfc6933a768dad9dae6fb9029c	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
799a6439665d56964c9667a1d10f6fd0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
b76786cbf2c32842b19c210756cb5803	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
fc82288465e221cb716d15689a74334d	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
0061094a2a5dec9f5bf49f2b406b28bb	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
d310d5c02a787afa4257ee3193590e0d	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
3def4cb1335183799009985cc85f6a1e	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
b2dad04a627881ac8fbba1df88a0ee6a	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
9e8d60a4f49db9ef324fff44f0f1a60e	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
056716c52b8d4f25a1c81ad24be1f16d	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
8a987a2c1c023060f68df26795285cff	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
6aa2cfcb18a5ef639d7cd97e06bf09d4	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
2940f4d3aca006a8526cec9591c5447b	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
a2377e52e1dca9c4d82f5f42e3fb5247	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
1d6450520bf2554d745c62ee4cbfcfc1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
4a925816705bd8601c6092f9d7d900c1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
977e875234c8ae4aa32b972a0a3fdc74	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
29cdb45bc1ff761084469db3dbb2a065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
4c7744491dd6c506f1fe8d2aa2f1b2a0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
445d28d6147b1fc0614ea31385030e3f	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
929081369b3e2a5fd32215f4e18274a1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
406984008c060e6451eec9c9dd0e8b3e	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
a41c980e98a49b871a08f6f2938bf419	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
ef624832431082c51d03c39bae97f1ad	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
0025cae6234be7776fa607cf19cbf87a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
37add210dbce084bb60e0f8a6982a4d9	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
89f92b0a0e76aca7dd2ae6d90f98c8da	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
fd55e4491e6b3cf2259827d9f78367d6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
37e801e56c0cd9b9182096d4fa0ab424	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
608c716ac1857164c27d763adc50b950	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0
3656d4987759e8462272e47403074f68	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
df2b2102a7d236762104b09ce97e5e97	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
aeb8474d4c916008adefc5613f15f167	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
408df09b59cca4a0955d5e80734669ef	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
8d3d7523d15cd552cac905effd05a3df	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0
f388c12b301adde973383ec910eb8a36	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
04a852d647d5b60d79b300eccfb95e10	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
9966d0a69e07db9b44d535eb03f2d5fc	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
1d593c1fef30e4d6df2fb56063a0054d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
b8a4e6360602b5ca11268a95ddb42767	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
d4839830d93f8e247946c680d535dd94	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
ec8e567016796efef657a6571be587c8	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
c5b77c0017d91c9d00967fc964eb68ee	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
fa932c95758c1e46763a95f6fe371d13	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
acb239dcab29c97da4d1810c5128807e	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
80c021171fbe805df1a091dc9c168ef1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
de614a8f02382f1761d28293df8446c4	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
edb52d982d5d958356509c3ce7aa65f7	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
5bfd0e4e65a7cb67650cf5197a12d68a	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
a8ea4fc371da7bd5176208c6bf71dcfc	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
126626484d387d69ae35f1778146d28e	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
a55bb9be5e9563913558919a8338155b	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
0a3d60009debae14804c56471feac4c9	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
4cd94e9c2930bacc88f6700b68556166	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
3951cbaa9ed0bfb5fa1d85648c069815	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
f809dcbc479d1314753ee3fef893cd62	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
d5d052c68bc3b4ad41f7ca5a072745f3	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
70b6150d79934b408003628b795b8903	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
ba52bd169539608207cc8a15b9185669	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
5df4fd29344f46c52e635086ad501c2c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
c2424052135db1babe341700020d820d	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
8dc11b0e39888e0a9911b54b689b8671	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
cca0f1896df79e45ec17a3cce22170cf	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
2120f95d230ead2ff7c43cfa340179c2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
12a12f5398f412c53d816706a3347394	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
033e4bcf6a36b00b742dfc814b6abcaf	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0
256083e6c31e3984484ef76db27b0772	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
3e56baa15cc79fe1bcb39f6382cfe4f8	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
db9ef4455608bbe8b8a332ce42b07b48	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
ddb7668446abd40ee979219f475d2cd0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
3b0c3f4c7bab5d9db294bd2d36d1afd5	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
589e1348d1ef0c1b1b84e88d10d79fb4	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
0598ef25f276ac7581dc2fcc2357d110	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
b90611ffa3e31a572e54b4c90ea3b922	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
4574dde0e5891505acc0c639da163ef8	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
178ce18806f89d026fd4050ddad6acc4	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
6b1e80765e46c7a0c806abd251420345	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
1390c829423e9e3ec5753f21609d364b	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
1e559af431c797629eb8bcc711404353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
2373be826473021706d55049538ad8e7	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
c9a25610b51f37c2b4600a14f6dd7352	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
cc07552fa9675674b811353b870d5aba	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
b2ddbec1d0f38acd25ee1bd771dd55fa	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
535d3bb9cbcf9478ebb895c2fc81297b	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
efd02cea4973e78b37d47f8ad8646b60	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0
f77585ff36dd5c8589ae7f70640f71ee	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
42993a584b7f089ac9bb234360ab8fcc	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
6b3e9771beaff75b5be39ae604a84e62	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
7a432296d529aaa8e01f442403032738	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
fd3f01464d738895ead99b3598b5c268	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
8b21d5f0c8ee04600cac689083d1a825	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
72e0379d97277ddfa8b18925111f59d1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
2223669a2a1991b9512b500a13103caf	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
cb00247c78c3e65ae7ea886b4dd682bf	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
4acc57532e63b3cfe968e599372959bd	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0ac14486639b1c23e8635780c49d07cb	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
ad7b642414f24ffcc94a62712c3ae60f	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
2d556340c16f705460bbe619aa85f1a4	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
ec7730858209e1b39aa3f6661bd96587	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
9ec6286b80629a83f12b4e55d017468f	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
2ae4c5009274a5f3ce4c73df86977282	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
6f6c69bcb6b9cedde182906a7fa79438	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
a7939b52393035742f9847f27628be57	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
5c78ad780266fbf4d1407a597e4d489a	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
403dc0852e14b1f38f137d9781fbafed	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
4ab66ea424282f512bdd07d32a9edd47	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
0ded137f37620c2d6b8e1ddc09e17e7a	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
e1cd8159617f9d52562b2a210d11fcbf	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
47deeb21376fa6ebc0db475ed05373ef	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
1839d487fd957649cd3f85731e9213ec	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
69b7b4bd2f10a9b90aba6a0f60d2c2bd	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
6fd96c718f03652b681edfb7eb97f91e	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
2e37b15fdacedb77a85a4d5072b29efa	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
a3a475e81ceef8233b243edd692830dd	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
6ecd5a80b2f642b844d6080465bc9949	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
23872c8204530139414812eb38cd8e26	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
9f1c5556074f23220b100f32b6b896e0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
1ccb86fb395778b3cbd5ef951c3e6164	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0
4353ec2ebbaa2e2d0ad14d01857057ee	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
14beb5a7db5f632644438f11d9a98e15	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
50e877bf48d84fc7773c1ae4a0c18765	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
7248d14a8900cfb979152daf9ca9ba48	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0
7f8f01b11f88fc1d33bfb6454da50fe5	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
c86aa47b4d59fa47a5c091187a9c5e68	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
90a4325d9efaaadab298cb1527a4d915	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
0d93d8a4ce357c48a63d7d0bc2cf1784	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
45c5b9cc76cc0e2e34b439ffb2f3fbd3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
47209cf06e66dc5f95a7a786be84940f	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
70562ba03471f791735eddb5061937a6	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
c4b21e6645097fae20342f77e546d6cb	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
7d93771087c15d192af27e3f8b256972	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
e6fe8cc1839b66026b2541daf177559f	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
734d526787dac0ac939a10562f2431ae	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
4b308104a556642c1f7f3d51f00e8bb1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
e52a71187565eaed3c4d42d5f952e782	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6c85312a4f8941f012f67bc2df6497f4	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
cfe5e8b09733e2305b5f1f559dd36c65	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
dc0d92c9b9aa8b965d7b4c2f148b7027	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
5fbff46a3a710dab6b8fddf495b76c69	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
bd485ab5767310067c116ce508fbf98a	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3ba7aa29ed481b19350e4a8a9fc8a729	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
59536dec4dc3cf91b4bf971dee7b6299	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
79e1b88ac8834c02442c8cc4ba0d5d76	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
9de49c853153a7a6b601ae7e783af951	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
bf0dc432ed949291dd96aabe358f63de	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
c2b6b8d9bac88c4f6f9c4bc8e635dea5	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
522dc0235e2b72d3f6b5ad99492689ed	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
06b8246262a15e52f6e335a86e4fc44f	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0
d2f09d9edbeb1a8d332a1c5bdb5f2d26	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
85d44b68c5bbc45f13b0a6f7b1f26857	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
8f879bd077696190dc037dd385842b49	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
010ef360e758978be2200da780ae5c8e	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0
9b9d6d6807a166b64b47a22bc3476ae0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
4217fe6f533ea9d31f371cfac2d33754	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0
8fdf7f8a9cef31500427958bd257b4b0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f081dc08c5044b86752894bb4b756eb2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
77affbf8503d1e8469dd449e8c1752f4	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
1bd54730be88be433f53a6169aea534b	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0add8b3231aded872f1b915a3ad9c658	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0
7bc2109e17e7a449d5853fea6f672501	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
5fee9d0b9faa85c789f5c3d2691716ad	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
511d673f0276d04f9e8ec479ce6647a1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
dd1c3bc0d836c7db26feb57c3dbe7ecf	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
3b255e3d81c7b9332e53fe535d36feb8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
c1eee4fc6e0ba4845d3531877618b5db	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
72c5ca0e125d675f644c93be7b50cd72	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
e1c33b4c9c4b1e20299f36adae1fa765	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
f46f426cfdf858ad148896e5958d042f	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
88ce6f0478c201b7950d18464a6279c9	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
78b6a7ab41079374fbae3a46e1f11544	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7968a8d766a2e2a51281e23dbea87f53	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9d8aeb55d852caae96e145fce4ccbc8b	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
fd5a162b2e8b3a9ace6d21d244f0eef2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
53ef5eff5ef50fdd3bfc1adb77d8ea59	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
72032ad149a995e6f3010a09c8cb8600	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0
84a20874544750c1eddb53390b38fb99	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0
ed317a64b42063ce2682e171f5ff1a63	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
e14154ed0a8ecc9d2c06e34946c24172	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
8e650bf5e4a261ff715eb2c281ac69f4	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
9056d18a2a26103e7d80907dc2a6a922	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
9207decf393dab6c1686279e7417aa56	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
5e558b184ce37bacb59ae3152fd5f2e1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
f59e53b8a80cfdb641fd1c00e00b9171	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
e798c5d788da76ceda11a8d756a90d08	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
c7b0ca0ca5d9fb2e80e437a6dea799cc	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
8f56f8353cc354ea801c11d890b2d44b	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
8afdec6a1496f19a77c1dc6a638908e8	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
f3ca73f4c603199581f1712317d1f9d0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
82a120fefe9b2950966162fd8197f4f4	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
bc11040200f8266302eb634eae66ed6f	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
de77bf623bee5dd15c465ca38fac38f5	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
0b120c3a76185a99a56682043bb2e30c	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
2a557bec0d4877d8b0056e96b2a8916f	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
66b8011da6ecc79dec833b28d998375f	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
bf9a8e40772f7c68add3b6cc7a1ace67	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0
d558f1f403a7d2fbf27851f962df1f8c	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
be580a3f94a8dad06c032dbceaf70372	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
03c3cdced4d68f7a6705a08be8ff24e4	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
f9a7f0ea29145e8097b559acecefc146	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
799772d4d98a0cca3ab0a5225caeb48d	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
382d3dc7b834ab9f652660f22c05eff1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
f349ba7b2e56e8b1f911c3c598b8695d	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
f8a67b9655ac4a5a3a38e8b643066123	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
5e360a2e84a44e3a58cb0db44235353b	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0
aaee863f53c8223653d322bb6b39161a	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
d6ac044731d60a722342a6bd19ffe2f8	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
e6cf19e6d6c740a126116983ad53b737	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
8ce6478ceafc7fa12fb382780bf7cb39	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
07ddb83b0cbcaf626bf46fd602ca3a33	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4f37b08ec66a0ae4948b0a7bacfa5064	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
e148d3d8845193399c999d25eabffada	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
e8c4dfb6505029a91dc269098c6d8c4f	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
6e946c2ae593d10815d46eed0ed20b09	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
9a00441efffcbe5fe4262cae78750965	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
624749cfcc2aa0da089e872fdfba4e94	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
f721e5636c0cd89eb87d7b1331aa2c5d	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
c21e0a56d55f17db71d1c0da83952bb9	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
0ca1ba0dd77d474fe3d197ffa278f9df	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
fbcb458024c89fae1aef85c11e4995d7	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
684cdc5095dfbcb6444403fd07f8d38f	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
2bbfe3d2e6267196502b612883cd495f	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
acf384242385f329d833bb004f013ec5	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
6af6e756efe339710e45b7b63ace359a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
012709c70dd3e6e17469ff08602d8d97	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
9c2b615fb7237a7212e61f7558d0b1f6	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
49388e8155706c38a38edf28ad55c389	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
bbf6846641a2f8721d739abb4e69a4b7	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2e4cea52555e85876f79f473ec5ffc5c	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0
a42b5b3f7cf7fcde0a246822b1c7d873	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
56cf78db63ddd8c32627521c513b21a6	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
82ad59aab66d803db9a370acfa372e83	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
bf35a9aa5716a7de86fc6ae64eca81b3	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
da53eaab175a6df5d2314529d953308d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
74501442edee33fd45c0d99305ac48ca	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
d67be384b86447307ddb2bfa16bbc154	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
31420297d8995fbc01f201458f25fa57	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
03534037e8fd1f3fe3786a9aec22a466	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
137ce20a94b4f162d92efe01fda51153	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
1cf40b7a124273c3b68db633954b52dd	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
30dcca43b457f6f7d6dc4019270415f7	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
68101e6387317a153f2be852de2ba7bc	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
9d2626c825f3451b962ec17fd4fb8efb	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
9eeafb2e616c18afddea84e99e344541	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
fe81ee6c28f327e8762d475cc3f4f890	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ab51b52b27425c1318c2a097b1fbf266	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
033d736078b22f88ad1e460fea053d98	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
5e2c8ad1c2a1af0474acdf86703e655f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
17bc90017ba82a12bedfe45ca296fe5f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
18525ba799d1e829b38e0b5b1ad79443	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1ee71133979cbf23c8896ac150854190	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
d2608e75a145f6732f6b712b4cc7ef80	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
90640ecf755cdc0839264a928917784e	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
7130ac9ebb5da1fff2258920bba279ac	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
23f2b3a8831529d79ebf15c2cbe353a1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
