ASV	L13	L1	L9	L5	L17	L14	L2	L10	L6	L18	L15	L3	L11	L7	L19	L16	L4	L12	L8	L20
1fd821e0b40b09e5be3877fe9ee1036a	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
77ad962abeadf0133594754f4c7ce61a	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
7651beec2ac954944ba6058c8aaec696	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
41edd4fd36980176b3942ed1ccdcc881	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
e71284f713072997d7b1cc3ecb2da74d	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7216ea0e5b8a72063e779a159cf179d6	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d5751241abaef6103323e5cdb91969cb	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
f2e1d1465341fda009ac616600e06f7c	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e95efb337f7f64493cc81e2c0aa04f3c	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5ddf77be0237ebc87d471f7baf1e4c0f	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
6f8c490a4a3b00948c6947733bc77e7c	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
51e805d252419f97eb4dba5e0af10529	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ab7e3fb11558ea459dc8c317f5a6402a	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
9ffb216f99c3be318fd920553d01ed3b	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
8c2b80811fbbb3fe3af6d4ca555e2be2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c3a7d31967a8ace7b6547c5238038f1b	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
a7ff202669496938935327c16c4321e9	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
a8ce2f6607d70fb941b9c08161ad02bf	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
a21cd818c6514ad1d5952c9a13bf5200	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
f75d31fa313dc3c0b444cd5fc881b9a7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
bbb59b66b80281d831a170315dfa5118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
1425b09b5a82948afc67e1a30391f9af	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7bd5c6bf364fa4cfbcc5d71e24473fc2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7744a7cec7812e143df6a38be18b437b	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
974f9a6ac3e7c0a1496c6d806d7a526c	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7462f5d90a5c550f10a70fc37276adb0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
59f7fba4124e21934230927e4c3fd0d3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e65380cdc5e3fb57a3be936961071c39	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
8f1ba7570ab6b3fd110b305b070eb7b7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0ce2458b050ce61dd7f8fa1fe2e2473f	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4fe9751a3e491ab6d01bf5d2d44a2234	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4a8080926965192e05b06b2c024fd8d3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
dcadaafd4cec17262ab7cc159a64d260	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
746dfab9a7bb0a208fae573caaebc1f1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
1464e6044b231359fd6ba89d447147b0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
21d27a423a7fcdb4a3c0ba9ac4aff5a5	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
52f547479254a7e71a41210cc209d61c	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
e883f37d4673bce9b83da39c0c3373ec	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
633b6cd3be1909e7a70548b7d7c82a51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
e9fc1e799790405d63601c4e79f50f63	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0849430999f08230e4ed06f7d637512b	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2067b9879795d9c2b4528587ea22bc27	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
db82540f5edf330847cd91d462b5f7da	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
41e45800a8b3516ecfdb5bef26d0aa9d	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
c99fbfbe09a8e189dea1016534ac8297	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f0168ca6a9999f5a57ed2408fc48937a	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
3293359646d94bf33f522015b2252893	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
5bedad152610d7c976cbc6c9078cb70b	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
f0e5e56a8666af2b84d4daa496ea9407	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
a37f2c71fe462f282331c7ed24e6debe	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0e2769dac521d5339471e69930322c1e	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
40dddcd7f3ad4e3dcce50655fd516d18	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
6fdd150dddc3cd9a2784a1c75d08431d	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
4f7a29a60d216103be8eabfeac1221d4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
d352378abddf41d1b3d58da43ddac025	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
bbafee487f343bfa44046c6df5f561fd	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
f1ca7c44dbe99101e42777061ab04c6e	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
64c0d43e6648b849c301d05fba4f589b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
8233e6faf5f00182ae92714a6133e530	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
4c204b45a95aedfda282e7a893efaccd	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
d9b0804f170da0c9b023a45959badce0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
5a70cc6a1af06aa5710ead4796378ac6	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
5115f25ae8978f6a39a08247eeefe46b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
e20063139ed0465d4330a7c3d29644b5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ec2730207f4e4c0c306d19619cc540d5	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
929446595134e7da477347335083754e	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e6c4c97b23a0e5ad61102942272c92cd	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90ebbb4327879309f0981905de387e4d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
31ed4923e747b36e1c45911fd07c29ea	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
df3c37e775bf9cb34032df3606ab8d69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
e571445d8faf08353cb395abe9e81043	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
13396cd2a489174beed88c4593fa9708	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7cb12687c930e012779409b96e0a586b	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ccd04718809d76803211aeff21cb8b65	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
c4a8fdb4dc03e25bfb8e3f1a04760df4	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0abcaefd21bd961a64dbabf946e643e4	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0744409a126aefd724a7cbb8197d09f9	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ad7a79351d5710f6a26d8f59e3f7bb17	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5d386342ca70a20d60f3e213c01b9460	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
a4b60734d3d743bcfc2852f14b343421	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2aa90823ec600928258cfd2ddd63f194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
4d20e3d1cead2c9b45a550e22335bfd1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5448536062ca8b5823a992172ba194b4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
45e43cdbbae75b368cdb2502cb3ad183	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
24c2f487c589f828f6dd666fed7d48b4	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
002b01bb8687e51869a7cfa3b6d700fe	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
cb8a2672e9edc89c41bf1a80833ed419	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9804308e72e03883523eaba73996f2de	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
93e1e250e143576d995c80e4fbf7358a	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
a53909546a239e08b36364dd39227dec	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
2491b949d5dca23d275661327f9e0a7e	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
009ac920d4d371c4ad767f126198aed4	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
5b6ed346fc4aaecaac46674340ae7942	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cab9657e444c337479b868f8e389d0af	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e45d75343bd044543c8fa8c1acf5e70d	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
c19d8f9d7d02036184e99cecc50f9b57	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
03e2f614dfcecb871c1868c414c87339	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
411bcbb5084da34e377acf41b616d660	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
c6da02c511c3c54569fa613a72518ee1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3fe6fa01de3cda27ec891be3641b64a1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
b5ee79e080ce55f252da5bcc836d4110	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bfafc839bad407cf3937d0f59b4dcbfb	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
f864ef8e2bba532d2d6d615f1d6046b5	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
d12f438633345585679399c5d6330543	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
8f21407bc63d1a954f4bbc98fc5528cf	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
01b34e6ff6fe6ded917b169f63feceab	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
25b5d7b45f5ffe5d3231442f72589d3e	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
d9d176af57efe50d88e8fc66754ff26f	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
230361620aa6311b399c7d175c2b8d0d	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
693d9003fe909144c329a55a4267c891	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
81a140f0d269a91f4179cfac40bc37fc	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3a3fd0b1d58e5ae92e43c43b96a60246	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
b4971f5a5986027ca6a4788748bc5b9d	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
61231166df195149bc70b1002565c01c	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
fedc3e8b243c862bcebb2b631eb967f3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
88b4e1d566b6641f545770712934a162	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
570ad25901f24ab775bbf8f8ce1582f0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
3920e6aa945e741cd4cb6ff9b9907332	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
1650ba9c91bec6fe5bc596b57cea9f66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
6ae757eef0b8baea34da0286af28f748	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
fa154eb9e175b9ef3e54136b1708c9c0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
c1cf5d7c9e5e0d124bef3d687010ce84	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f14b9c545b9cf252d02ebf5a1925329e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
6a2436f6825cb6da343c6fb2ccb0ddc8	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0
3b9c562e112fcb5fcb5822395506e1a8	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
60bfb4f51cf01deaff38a19e8f37e119	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
b6cadc2455415495d0f0d9de8ce14a7f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
31c5e58654e8884f4a8df7afa6f0eb01	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
ac444138c6930892e6cf47cefac31a02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
f943bdf2a94c19824405bce7392ce214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
43dd3b8dc916cd22b6c0b9684446f6a7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
12b6d7a1640092abf60a71f915768c7d	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
fca94ac82fc15d0b48629f7be63ef295	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
f932c1a91c578fd3c6845e5840791a3a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
d041513e11c250168d1fad945c28bdc0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
7934d1b838dd533a0506a17fb16724d5	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
4e1d1120c1000d1fd99a0fe034dad39c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
d796bb28e13f03ce5e25db058001ce77	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
7e12a3f3061e73a8e9c653fe69851fbb	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
c69921e8abcb6802d4b9358c89624301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
8beb59281c57e6a9259a7e896587cc2a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
16fcf0ac0efb2e234715b780e37bdbd7	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
7ea4724d0df699254110531f83e6580d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
495153d0f49d23e80422aae75c71b3ae	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
812806ab837032d2aca0770d62cca6d6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
bee30cf6ebf7777306030751c153abe7	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d4e21034a0a34e8e4cf94d2f42693223	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d0bf51f4f647d1222d6e538dd509292d	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
95badb7851fe6315babd3e48f7c5c942	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
adc930209e02357c2dd6848c96d1ba97	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
81d21473662e021d01dab3648b36c3c1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
422f7ebfa6f48abb262a696b9d160ce4	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
6d0e2361a1ae51fc69de408a2df8bd4b	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11635072c5842d59f535d54bbcce1500	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
2b5e54cd712ff8df11d8f6f4598b8cdd	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7f35b19c193745354997a4f54a8bd49a	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
293a9cf4c46cb4267e5446bb70d44353	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6a86b1d5175ec411ce86894eb09a07b1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5cf4ddd53dff78271c26ec795f593911	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
18996738e59f147ba5e58019e12a5eb7	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
7ff69d64e9eb184263028371350d0045	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
39511f3f134ba3a833536b0c971619a2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5ff0c8de3284360ad3c5cfa24af2baad	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
df005be089c03939336df22255a51621	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
b8de418462e599075ea56c3d82f8e975	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
51c7f9c1f9b1611e7c4900e0af973fa6	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
c6c5ab7e3c80378a9bd5871d72ca2b69	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
866f59fe33e8e5c664334151e64e8f87	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
a59fc2cec89b98a02168d38d5ff8856a	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
665f0b824274e4829bbe7574820aa6ae	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ab37e3a88e6250f3da51f6e11fcc2af0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
65ea655565a9c512427af2796eb92da7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
37d3d1dfbeff59bbeba4a26d4483afb5	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
70a0325bf1bf1389727d086e37e5f16a	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1e906110c576ed07905d99b14b24db95	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
045b7700f7db41150ffd1292ff269f4b	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
241f43f176e1c4b3263df8df728df40b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
81a19eab1bb155add1ce856e0ce2d924	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
f2db59d51cecb5830722f38c33bf4114	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
ee8b5afc84d7d6e8d7ec920a74b2bc71	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d6efe44fd72e72812f04184faf43be95	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
add56c7106f54faa991ae0b51f7f4303	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
9b32186dcd80069ae7c0c47d17b79293	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
71ae1a42b680ddfb93cf7fd34d7cc021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
6be4173302f8d695a1fa38e9eb5188a5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
9db11b6b062629ee2be55ddab8687985	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
2d8870ba04e3a729bcd85afac9c6f3f3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
7214cdc915aa9d2f920d13c6cccc2ee0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
02139884c5876959e82f12519bb8e1e6	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
06c1839503cf15f04d93156d36cd81f1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
378d7b3f7de068d12b3ee50968d2becc	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
59bca599e4cb39b1c03e97605bf91da2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
bbd75dd5d0d50b17076e25bae02ba2ed	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
799b3456fe7c81d750e967d49d24b40b	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
ffefc92fb8119568271b02602a09ce7b	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1e9c51ac0e2815bf80ba1e9c2ab5e7d3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
440604e74ff721a8fa1b419c59ddd3aa	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
a765ba7c922d13d1dd42f66b8119c949	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
c9f5df092fe37562dcf9d4b25a612dc8	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
95851d151103bc5c3d94d14f2a510f46	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
09347b9e425411de3367e6334eb423ea	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
10288d7af2b9e8f95a5c9c6db0e189a0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
9ddd42a7a508b88ece8147b117d27bc6	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
c8d3dbfcbf417a188f0904258a502ef8	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
7c84864b42193ce2fd9fc6112e44c69d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
f85935c728a55f40f6144df33862b18f	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
02bce3b45123d6b7ccac5f361eabdc19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
eedb796e528e3abccdf0635a9243c976	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
7d81033cab6584a7c6c262f81d9da6a8	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
e84dcd7e05b428f9184009e1cfd8d175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
97a755558367158e5c8110b1aafbb392	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
e76267564f4e3b0e02e0ab46ee617035	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
96e917ee2577bd5eacf1e16e21bd3b5b	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
6e420d04a34557b6a20b84ad3a9ff6e4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1067668d66d50c49ca1576cdaa550ae0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
8cd60c078d4169ce3ea9dc58daee1544	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6748d436dd7faecc31c19ee4a8a43737	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
1b10a065aae2a47bd85ec9bfa2e983cc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
fd89114a026ce18ea9a49fbf5748bcdf	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f8f687564ac8299fa43e2cb7f94d8b90	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f86197676dca81e0e942476b6f17b796	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
255e46811c12f2d7ede1fc22ba7e4ea6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
19dc80e13de3d9ee60df157e75e7f776	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
a251cae5982bbd3fb2003b1993f7f935	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
